tt,te,tw,trace_id,timestamp,1,2,3,4,5,6,tt__1,te__1,tw__1,1__1,2__1,3__1,4__1,5__1,6__1,labels,te_true
1301689.0,407717.0,161193.0,201093,2012-01-31 20:46:33,0,0,0,0,0,1,893972.0,8668.0,358276.0,0,0,0,1,0,0,5,9923.0
602130.0,602130.0,74782.0,201096,2012-01-23 20:46:22,0,0,0,0,1,0,0.0,0.0,77452.0,0,0,1,0,0,0,5,272007.0
19915.0,19915.0,88513.0,201099,2012-01-17 00:35:13,0,0,1,0,0,0,0.0,0.0,68598.0,1,0,0,0,0,0,4,236670.0
256585.0,236670.0,325183.0,201099,2012-01-19 18:19:43,0,0,0,0,1,0,19915.0,19915.0,88513.0,0,0,1,0,0,0,5,694354.0
19193.0,19193.0,87824.0,201111,2012-01-17 00:23:44,0,0,1,0,0,0,0.0,0.0,68631.0,1,0,0,0,0,0,2,15526.0
17281.0,17281.0,86520.0,201114,2012-01-17 00:02:00,0,0,1,0,0,0,0.0,0.0,69239.0,1,0,0,0,0,0,4,2895.0
20176.0,2895.0,89415.0,201114,2012-01-17 00:50:15,0,0,0,0,1,0,17281.0,17281.0,86520.0,0,0,1,0,0,0,5,149582.0
169758.0,149582.0,238997.0,201114,2012-01-18 18:23:17,0,0,0,0,0,1,20176.0,2895.0,89415.0,0,0,0,0,1,0,3,1265.0
171023.0,1265.0,240262.0,201114,2012-01-18 18:44:22,0,0,0,1,0,0,169758.0,149582.0,238997.0,0,0,0,0,0,1,5,108334.0
17402.0,17402.0,86959.0,201123,2012-01-17 00:09:19,0,0,1,0,0,0,0.0,0.0,69557.0,1,0,0,0,0,0,2,2570763.0
20014.0,20014.0,88211.0,201129,2012-01-17 00:30:11,0,0,1,0,0,0,0.0,0.0,68197.0,1,0,0,0,0,0,4,196.0
20210.0,196.0,88407.0,201129,2012-01-17 00:33:27,0,0,0,0,1,0,20014.0,20014.0,88211.0,0,0,1,0,0,0,5,969233.0
989443.0,969233.0,452840.0,201129,2012-01-28 05:47:20,0,0,0,0,0,1,20210.0,196.0,88407.0,0,0,0,0,1,0,3,220124.0
1209567.0,220124.0,68164.0,201129,2012-01-30 18:56:04,0,0,0,1,0,0,989443.0,969233.0,452840.0,0,0,0,0,0,1,5,18457.0
1228024.0,18457.0,86621.0,201129,2012-01-31 00:03:41,0,0,0,0,0,1,1209567.0,220124.0,68164.0,0,0,0,1,0,0,3,1038.0
1229062.0,1038.0,87659.0,201129,2012-01-31 00:20:59,0,0,0,1,0,0,1228024.0,18457.0,86621.0,0,0,0,0,0,1,5,61938.0
17207.0,17207.0,85129.0,201147,2012-01-16 23:38:49,0,0,1,0,0,0,0.0,0.0,67922.0,1,0,0,0,0,0,2,77160.0
15585.0,15585.0,83381.0,201150,2012-01-16 23:09:41,0,0,1,0,0,0,0.0,0.0,67796.0,1,0,0,0,0,0,4,675694.0
691279.0,675694.0,154275.0,201150,2012-01-24 18:51:15,0,0,0,0,1,0,15585.0,15585.0,83381.0,0,0,1,0,0,0,5,524065.0
1215344.0,524065.0,73540.0,201150,2012-01-30 20:25:40,0,0,0,0,0,1,691279.0,675694.0,154275.0,0,0,0,0,1,0,5,95837.0
17124.0,17124.0,97710.0,201153,2012-01-17 03:08:30,0,0,0,0,1,0,0.0,0.0,80586.0,0,0,1,0,0,0,5,2054628.0
2071752.0,2054628.0,337938.0,201153,2012-02-09 21:52:18,0,0,0,0,0,1,17124.0,17124.0,97710.0,0,0,0,0,1,0,3,7220.0
2078972.0,7220.0,345158.0,201153,2012-02-09 23:52:38,0,0,0,1,0,0,2071752.0,2054628.0,337938.0,0,0,0,0,0,1,5,71317.0
16127.0,16127.0,83854.0,201162,2012-01-16 23:17:34,0,0,1,0,0,0,0.0,0.0,67727.0,1,0,0,0,0,0,2,5050.0
17088.0,17088.0,84544.0,201168,2012-01-16 23:29:04,0,0,1,0,0,0,0.0,0.0,67456.0,1,0,0,0,0,0,2,2573180.0
16975.0,16975.0,84344.0,201171,2012-01-16 23:25:44,0,0,1,0,0,0,0.0,0.0,67369.0,1,0,0,0,0,0,2,83108.0
18671.0,18671.0,84283.0,201177,2012-01-16 23:24:43,0,0,1,0,0,0,0.0,0.0,65612.0,1,0,0,0,0,0,4,661821.0
680492.0,661821.0,141304.0,201177,2012-01-24 15:15:04,0,0,0,0,1,0,18671.0,18671.0,84283.0,0,0,1,0,0,0,4,728742.0
155.0,155.0,75358.0,201208,2012-01-16 20:55:58,0,0,0,0,1,0,0.0,0.0,75203.0,0,0,1,0,0,0,4,608349.0
565.0,565.0,65899.0,201217,2012-01-16 18:18:19,0,0,1,0,0,0,0.0,0.0,65334.0,1,0,0,0,0,0,4,141.0
706.0,141.0,66040.0,201217,2012-01-16 18:20:40,0,0,0,0,1,0,565.0,565.0,65899.0,0,0,1,0,0,0,5,709481.0
16334.0,16334.0,87452.0,201226,2012-01-17 00:17:32,0,0,1,0,0,0,0.0,0.0,71118.0,1,0,0,0,0,0,4,606471.0
622805.0,606471.0,89123.0,201226,2012-01-24 00:45:23,0,0,0,0,1,0,16334.0,16334.0,87452.0,0,0,1,0,0,0,5,588830.0
1211635.0,588830.0,73153.0,201226,2012-01-30 20:19:13,0,0,0,0,0,1,622805.0,606471.0,89123.0,0,0,0,0,1,0,3,98507.0
1310142.0,98507.0,171660.0,201226,2012-01-31 23:41:00,0,0,0,1,0,0,1211635.0,588830.0,73153.0,0,0,0,0,0,1,5,75026.0
324.0,324.0,70005.0,201232,2012-01-16 19:26:45,0,0,1,0,0,0,0.0,0.0,69681.0,1,0,0,0,0,0,4,610786.0
611110.0,610786.0,75991.0,201232,2012-01-23 21:06:31,0,0,0,0,1,0,324.0,324.0,70005.0,0,0,1,0,0,0,5,680396.0
1291506.0,680396.0,151587.0,201232,2012-01-31 18:06:27,0,0,0,0,0,1,611110.0,610786.0,75991.0,0,0,0,0,1,0,3,11765.0
1303271.0,11765.0,163352.0,201232,2012-01-31 21:22:32,0,0,0,1,0,0,1291506.0,680396.0,151587.0,0,0,0,0,0,1,5,11199.0
1314470.0,11199.0,174551.0,201232,2012-02-01 00:29:11,0,0,0,0,0,1,1303271.0,11765.0,163352.0,0,0,0,1,0,0,3,9547.0
1324017.0,9547.0,184098.0,201232,2012-02-01 03:08:18,0,0,0,1,0,0,1314470.0,11199.0,174551.0,0,0,0,0,0,1,5,50638.0
1108.0,1108.0,87298.0,201235,2012-01-17 00:14:58,0,0,0,0,1,0,0.0,0.0,86190.0,0,0,1,0,0,0,4,875318.0
2410.0,2410.0,91459.0,201241,2012-01-17 01:24:19,0,0,1,0,0,0,0.0,0.0,89049.0,1,0,0,0,0,0,2,2652658.0
109352.0,109352.0,195006.0,201244,2012-01-18 06:10:06,0,0,0,0,1,0,0.0,0.0,85654.0,0,0,1,0,0,0,4,2635535.0
14398.0,14398.0,87256.0,201250,2012-01-17 00:14:16,0,0,1,0,0,0,0.0,0.0,72858.0,1,0,0,0,0,0,4,944.0
15342.0,944.0,88200.0,201250,2012-01-17 00:30:00,0,0,0,0,1,0,14398.0,14398.0,87256.0,0,0,1,0,0,0,4,1206380.0
172507.0,172507.0,243309.0,201256,2012-01-18 19:35:09,0,0,0,0,1,0,0.0,0.0,70802.0,0,0,1,0,0,0,5,696837.0
869344.0,696837.0,335346.0,201256,2012-01-26 21:09:06,0,0,0,0,0,1,172507.0,172507.0,243309.0,0,0,0,0,1,0,5,5513.0
117.0,117.0,75642.0,201289,2012-01-16 21:00:42,0,0,1,0,0,0,0.0,0.0,75525.0,1,0,0,0,0,0,2,1223.0
1052.0,1052.0,78155.0,201295,2012-01-16 21:42:35,0,0,0,0,1,0,0.0,0.0,77103.0,0,0,1,0,0,0,4,6606.0
7461.0,7461.0,90230.0,201304,2012-01-17 01:03:50,0,0,1,0,0,0,0.0,0.0,82769.0,1,0,0,0,0,0,4,803.0
8264.0,803.0,91033.0,201304,2012-01-17 01:17:13,0,0,0,0,1,0,7461.0,7461.0,90230.0,0,0,1,0,0,0,5,853440.0
861704.0,853440.0,339673.0,201304,2012-01-26 22:21:13,0,0,0,0,0,1,8264.0,803.0,91033.0,0,0,0,0,1,0,3,4170.0
865874.0,4170.0,343843.0,201304,2012-01-26 23:30:43,0,0,0,1,0,0,861704.0,853440.0,339673.0,0,0,0,0,0,1,5,61661.0
927535.0,61661.0,405504.0,201304,2012-01-27 16:38:24,0,0,0,0,0,1,865874.0,4170.0,343843.0,0,0,0,1,0,0,3,69.0
608627.0,608627.0,85829.0,201307,2012-01-23 23:50:29,0,0,0,0,1,0,0.0,0.0,82002.0,0,0,1,0,0,0,5,1548698.0
2157325.0,1548698.0,424927.0,201307,2012-02-10 22:02:07,0,0,0,0,0,1,608627.0,608627.0,85829.0,0,0,0,0,1,0,5,2896.0
79.0,79.0,81878.0,201313,2012-01-16 22:44:38,0,0,0,0,1,0,0.0,0.0,81799.0,0,0,1,0,0,0,5,1173.0
1252.0,1173.0,83051.0,201313,2012-01-16 23:04:11,0,0,0,0,0,1,79.0,79.0,81878.0,0,0,0,0,1,0,3,1596.0
2848.0,1596.0,84647.0,201313,2012-01-16 23:30:47,0,0,0,1,0,0,1252.0,1173.0,83051.0,0,0,0,0,0,1,5,62508.0
65356.0,62508.0,147155.0,201313,2012-01-17 16:52:35,0,0,0,0,0,1,2848.0,1596.0,84647.0,0,0,0,1,0,0,3,4461.0
69817.0,4461.0,151616.0,201313,2012-01-17 18:06:56,0,0,0,1,0,0,65356.0,62508.0,147155.0,0,0,0,0,0,1,5,19404.0
89221.0,19404.0,171020.0,201313,2012-01-17 23:30:20,0,0,0,0,0,1,69817.0,4461.0,151616.0,0,0,0,1,0,0,3,4244.0
93465.0,4244.0,175264.0,201313,2012-01-18 00:41:04,0,0,0,1,0,0,89221.0,19404.0,171020.0,0,0,0,0,0,1,5,79345.0
4809.0,4809.0,87169.0,201316,2012-01-17 00:12:49,0,0,1,0,0,0,0.0,0.0,82360.0,1,0,0,0,0,0,4,14.0
4823.0,14.0,87183.0,201316,2012-01-17 00:13:03,0,0,0,0,1,0,4809.0,4809.0,87169.0,0,0,1,0,0,0,5,1197886.0
589835.0,589835.0,71551.0,201322,2012-01-23 19:52:31,0,0,0,0,1,0,0.0,0.0,86516.0,0,0,1,0,0,0,5,16394.0
606229.0,16394.0,87945.0,201322,2012-01-24 00:25:45,0,0,0,0,0,1,589835.0,589835.0,71551.0,0,0,0,0,1,0,3,14697.0
620926.0,14697.0,102642.0,201322,2012-01-24 04:30:42,0,0,0,1,0,0,606229.0,16394.0,87945.0,0,0,0,0,0,1,5,46552.0
667478.0,46552.0,149194.0,201322,2012-01-24 17:26:34,0,0,0,0,0,1,620926.0,14697.0,102642.0,0,0,0,1,0,0,3,10978.0
678456.0,10978.0,160172.0,201322,2012-01-24 20:29:32,0,0,0,1,0,0,667478.0,46552.0,149194.0,0,0,0,0,0,1,5,169761.0
611443.0,611443.0,97369.0,201373,2012-01-24 03:02:49,0,0,0,0,1,0,0.0,0.0,90726.0,0,0,1,0,0,0,4,2041986.0
92956.0,92956.0,183673.0,201376,2012-01-18 03:01:13,0,0,0,0,1,0,0.0,0.0,90717.0,0,0,1,0,0,0,5,2051091.0
2144047.0,2051091.0,420364.0,201376,2012-02-10 20:46:04,0,0,0,0,0,1,92956.0,92956.0,183673.0,0,0,0,0,1,0,3,14924.0
2158971.0,14924.0,435288.0,201376,2012-02-11 00:54:48,0,0,0,1,0,0,2144047.0,2051091.0,420364.0,0,0,0,0,0,1,5,1713188.0
3872159.0,1713188.0,334076.0,201376,2012-03-01 20:47:56,0,0,0,0,0,1,2158971.0,14924.0,435288.0,0,0,0,1,0,0,3,76.0
3872235.0,76.0,334152.0,201376,2012-03-01 20:49:12,0,0,0,1,0,0,3872159.0,1713188.0,334076.0,0,0,0,0,0,1,3,3775.0
610661.0,610661.0,97195.0,201379,2012-01-24 02:59:55,0,0,0,0,1,0,0.0,0.0,91334.0,0,0,1,0,0,0,4,2042157.0
1811.0,1811.0,91760.0,201388,2012-01-17 01:29:20,0,0,1,0,0,0,0.0,0.0,89949.0,1,0,0,0,0,0,4,609870.0
611681.0,609870.0,96830.0,201388,2012-01-24 02:53:50,0,0,0,0,1,0,1811.0,1811.0,91760.0,0,0,1,0,0,0,5,1199731.0
423.0,423.0,91817.0,201394,2012-01-17 01:30:17,0,0,1,0,0,0,0.0,0.0,91394.0,1,0,0,0,0,0,4,157.0
580.0,157.0,91974.0,201394,2012-01-17 01:32:54,0,0,0,0,1,0,423.0,423.0,91817.0,0,0,1,0,0,0,5,816.0
1396.0,816.0,92790.0,201394,2012-01-17 01:46:30,0,0,0,0,0,1,580.0,157.0,91974.0,0,0,0,0,1,0,3,208.0
1604.0,208.0,92998.0,201394,2012-01-17 01:49:58,0,0,0,1,0,0,1396.0,816.0,92790.0,0,0,0,0,0,1,5,58554.0
605009.0,605009.0,93106.0,201397,2012-01-24 01:51:46,0,0,0,0,1,0,0.0,0.0,92897.0,0,0,1,0,0,0,5,2056737.0
2661746.0,2056737.0,335443.0,201397,2012-02-16 21:10:43,0,0,0,0,0,1,605009.0,605009.0,93106.0,0,0,0,0,1,0,3,7471.0
2669217.0,7471.0,342914.0,201397,2012-02-16 23:15:14,0,0,0,1,0,0,2661746.0,2056737.0,335443.0,0,0,0,0,0,1,5,584408.0
3253625.0,584408.0,322522.0,201397,2012-02-23 17:35:22,0,0,0,0,0,1,2669217.0,7471.0,342914.0,0,0,0,1,0,0,5,4687.0
2062.0,2062.0,104962.0,201424,2012-01-17 05:09:22,0,0,0,0,1,0,0.0,0.0,102900.0,0,0,1,0,0,0,5,320967.0
323029.0,320967.0,425929.0,201424,2012-01-20 22:18:49,0,0,0,0,0,1,2062.0,2062.0,104962.0,0,0,0,0,1,0,5,267.0
135.0,135.0,103765.0,201427,2012-01-17 04:49:25,0,0,0,0,1,0,0.0,0.0,103630.0,0,0,1,0,0,0,4,2988097.0
197.0,197.0,104103.0,201430,2012-01-17 04:55:03,0,0,0,0,1,0,0.0,0.0,103906.0,0,0,1,0,0,0,4,1286808.0
87.0,87.0,104574.0,201433,2012-01-17 05:02:54,0,0,0,0,1,0,0.0,0.0,104487.0,0,0,1,0,0,0,4,2639595.0
79280.0,79280.0,183314.0,201439,2012-01-18 02:55:14,0,0,0,0,1,0,0.0,0.0,104034.0,0,0,1,0,0,0,5,2505580.0
604430.0,604430.0,152982.0,201442,2012-01-24 18:29:42,0,0,0,0,1,0,0.0,0.0,153352.0,0,0,1,0,0,0,5,94171.0
74365.0,74365.0,177337.0,201445,2012-01-18 01:15:37,0,0,1,0,0,0,0.0,0.0,102972.0,1,0,0,0,0,0,4,616988.0
691353.0,616988.0,189525.0,201445,2012-01-25 04:38:45,0,0,0,0,1,0,74365.0,74365.0,177337.0,0,0,1,0,0,0,5,576717.0
628129.0,628129.0,179900.0,201451,2012-01-25 01:58:20,0,0,0,0,1,0,0.0,0.0,156571.0,0,0,1,0,0,0,4,182719.0
53970.0,53970.0,158454.0,201454,2012-01-17 20:00:54,0,0,1,0,0,0,0.0,0.0,104484.0,1,0,0,0,0,0,4,518018.0
571988.0,518018.0,71672.0,201454,2012-01-23 19:54:32,0,0,0,0,1,0,53970.0,53970.0,158454.0,0,0,1,0,0,0,5,194786.0
766774.0,194786.0,266458.0,201454,2012-01-26 02:00:58,0,0,0,0,0,1,571988.0,518018.0,71672.0,0,0,0,0,1,0,3,69314.0
836088.0,69314.0,335772.0,201454,2012-01-26 21:16:12,0,0,0,1,0,0,766774.0,194786.0,266458.0,0,0,0,0,0,1,5,6194.0
842282.0,6194.0,341966.0,201454,2012-01-26 22:59:26,0,0,0,0,0,1,836088.0,69314.0,335772.0,0,0,0,1,0,0,5,772.0
54338.0,54338.0,159810.0,201457,2012-01-17 20:23:30,0,0,1,0,0,0,0.0,0.0,105472.0,1,0,0,0,0,0,4,194639.0
248977.0,194639.0,354449.0,201457,2012-01-20 02:27:29,0,0,0,0,1,0,54338.0,54338.0,159810.0,0,0,1,0,0,0,5,1638184.0
1887161.0,1638184.0,178233.0,201457,2012-02-08 01:30:33,0,0,0,0,0,1,248977.0,194639.0,354449.0,0,0,0,0,1,0,3,238.0
53129.0,53129.0,159945.0,201478,2012-01-17 20:25:45,0,0,1,0,0,0,0.0,0.0,106816.0,1,0,0,0,0,0,2,11214.0
47549.0,47549.0,155466.0,201487,2012-01-17 19:11:06,0,0,1,0,0,0,0.0,0.0,107917.0,1,0,0,0,0,0,2,2588665.0
4445.0,4445.0,157190.0,201523,2012-01-17 19:39:50,0,0,1,0,0,0,0.0,0.0,152745.0,1,0,0,0,0,0,2,2586945.0
4605.0,4605.0,157698.0,201532,2012-01-17 19:48:18,0,0,1,0,0,0,0.0,0.0,153093.0,1,0,0,0,0,0,4,82771.0
87376.0,82771.0,240469.0,201532,2012-01-18 18:47:49,0,0,0,0,1,0,4605.0,4605.0,157698.0,0,0,1,0,0,0,5,1148441.0
1235817.0,1148441.0,179310.0,201532,2012-02-01 01:48:30,0,0,0,0,0,1,87376.0,82771.0,240469.0,0,0,0,0,1,0,3,220.0
1236037.0,220.0,179530.0,201532,2012-02-01 01:52:10,0,0,0,1,0,0,1235817.0,1148441.0,179310.0,0,0,0,0,0,1,5,589880.0
1825917.0,589880.0,164610.0,201532,2012-02-07 21:43:30,0,0,0,0,0,1,1236037.0,220.0,179530.0,0,0,0,1,0,0,5,6695.0
1223.0,1223.0,155223.0,201538,2012-01-17 19:07:03,0,0,1,0,0,0,0.0,0.0,154000.0,1,0,0,0,0,0,4,524751.0
525974.0,524751.0,75174.0,201538,2012-01-23 20:52:54,0,0,0,0,1,0,1223.0,1223.0,155223.0,0,0,1,0,0,0,5,334168.0
556.0,556.0,154545.0,201541,2012-01-17 18:55:45,0,0,1,0,0,0,0.0,0.0,153989.0,1,0,0,0,0,0,4,30837.0
31393.0,30837.0,185382.0,201541,2012-01-18 03:29:42,0,0,0,0,1,0,556.0,556.0,154545.0,0,0,1,0,0,0,4,2645165.0
10814.0,10814.0,164884.0,201544,2012-01-17 21:48:04,0,0,1,0,0,0,0.0,0.0,154070.0,1,0,0,0,0,0,4,628513.0
639327.0,628513.0,188597.0,201544,2012-01-25 04:23:17,0,0,0,0,1,0,10814.0,10814.0,164884.0,0,0,1,0,0,0,5,484592.0
1123919.0,484592.0,68389.0,201544,2012-01-30 18:59:49,0,0,0,0,0,1,639327.0,628513.0,188597.0,0,0,0,0,1,0,5,8682.0
6853.0,6853.0,161646.0,201556,2012-01-17 20:54:06,0,0,1,0,0,0,0.0,0.0,154793.0,1,0,0,0,0,0,4,599254.0
606107.0,599254.0,156100.0,201556,2012-01-24 19:21:40,0,0,0,0,1,0,6853.0,6853.0,161646.0,0,0,1,0,0,0,5,277899.0
884006.0,277899.0,433999.0,201556,2012-01-28 00:33:19,0,0,0,0,0,1,606107.0,599254.0,156100.0,0,0,0,0,1,0,3,1804.0
885810.0,1804.0,435803.0,201556,2012-01-28 01:03:23,0,0,0,1,0,0,884006.0,277899.0,433999.0,0,0,0,0,0,1,5,245880.0
1606.0,1606.0,156436.0,201559,2012-01-17 19:27:16,0,0,1,0,0,0,0.0,0.0,154830.0,1,0,0,0,0,0,4,272.0
1878.0,272.0,156708.0,201559,2012-01-17 19:31:48,0,0,0,0,1,0,1606.0,1606.0,156436.0,0,0,1,0,0,0,4,1159793.0
176147.0,176147.0,332561.0,201568,2012-01-19 20:22:41,0,0,0,0,1,0,0.0,0.0,156414.0,0,0,1,0,0,0,5,1031452.0
1207599.0,1031452.0,154413.0,201568,2012-01-31 18:53:33,0,0,0,0,0,1,176147.0,176147.0,332561.0,0,0,0,0,1,0,3,25487.0
1233086.0,25487.0,179900.0,201568,2012-02-01 01:58:20,0,0,0,1,0,0,1207599.0,1031452.0,154413.0,0,0,0,0,0,1,5,758544.0
166808.0,166808.0,328545.0,201602,2012-01-19 19:15:45,0,0,0,0,1,0,0.0,0.0,161737.0,0,0,1,0,0,0,5,441682.0
608490.0,441682.0,165427.0,201602,2012-01-24 21:57:07,0,0,0,0,0,1,166808.0,166808.0,328545.0,0,0,0,0,1,0,5,9161.0
604262.0,604262.0,155137.0,201605,2012-01-24 19:05:37,0,0,0,0,1,0,0.0,0.0,155675.0,0,0,1,0,0,0,5,1373310.0
1977572.0,1373310.0,318847.0,201605,2012-02-09 16:34:07,0,0,0,0,0,1,604262.0,604262.0,155137.0,0,0,0,0,1,0,3,12684.0
1990256.0,12684.0,331531.0,201605,2012-02-09 20:05:31,0,0,0,1,0,0,1977572.0,1373310.0,318847.0,0,0,0,0,0,1,5,85113.0
2075369.0,85113.0,416644.0,201605,2012-02-10 19:44:04,0,0,0,0,0,1,1990256.0,12684.0,331531.0,0,0,0,1,0,0,3,15241.0
2090610.0,15241.0,431885.0,201605,2012-02-10 23:58:05,0,0,0,1,0,0,2075369.0,85113.0,416644.0,0,0,0,0,0,1,3,503514.0
207.0,207.0,155061.0,201611,2012-01-17 19:04:21,0,0,1,0,0,0,0.0,0.0,154854.0,1,0,0,0,0,0,4,228.0
435.0,228.0,155289.0,201611,2012-01-17 19:08:09,0,0,0,0,1,0,207.0,207.0,155061.0,0,0,1,0,0,0,5,1202551.0
1202986.0,1202551.0,148240.0,201611,2012-01-31 17:10:40,0,0,0,0,0,1,435.0,228.0,155289.0,0,0,0,0,1,0,3,3045.0
1206031.0,3045.0,151285.0,201611,2012-01-31 18:01:25,0,0,0,1,0,0,1202986.0,1202551.0,148240.0,0,0,0,0,0,1,5,1313664.0
2519695.0,1313664.0,255349.0,201611,2012-02-15 22:55:49,0,0,0,0,0,1,1206031.0,3045.0,151285.0,0,0,0,1,0,0,3,2866.0
2522561.0,2866.0,258215.0,201611,2012-02-15 23:43:35,0,0,0,1,0,0,2519695.0,1313664.0,255349.0,0,0,0,0,0,1,5,1111954.0
3634515.0,1111954.0,160569.0,201611,2012-02-28 20:36:09,0,0,0,0,0,1,2522561.0,2866.0,258215.0,0,0,0,1,0,0,3,36.0
3634551.0,36.0,160605.0,201611,2012-02-28 20:36:45,0,0,0,1,0,0,3634515.0,1111954.0,160569.0,0,0,0,0,0,1,5,612313.0
4246864.0,612313.0,168118.0,201611,2012-03-06 22:41:58,0,0,0,0,0,1,3634551.0,36.0,160605.0,0,0,0,1,0,0,5,68987.0
2914.0,2914.0,163843.0,201635,2012-01-17 21:30:43,0,0,1,0,0,0,0.0,0.0,160929.0,1,0,0,0,0,0,4,1203.0
4117.0,1203.0,165046.0,201635,2012-01-17 21:50:46,0,0,0,0,1,0,2914.0,2914.0,163843.0,0,0,1,0,0,0,5,1122177.0
1126294.0,1122177.0,77623.0,201635,2012-01-30 21:33:43,0,0,0,0,0,1,4117.0,1203.0,165046.0,0,0,0,0,1,0,3,2245.0
598885.0,598885.0,157661.0,201644,2012-01-24 19:47:41,0,0,0,0,1,0,0.0,0.0,163576.0,0,0,1,0,0,0,5,520315.0
1119200.0,520315.0,73176.0,201644,2012-01-30 20:19:36,0,0,0,0,0,1,598885.0,598885.0,157661.0,0,0,0,0,1,0,5,165586.0
592882.0,592882.0,159209.0,201668,2012-01-24 20:13:29,0,0,0,0,1,0,0.0,0.0,171127.0,0,0,1,0,0,0,5,1207006.0
5214.0,5214.0,172779.0,201674,2012-01-17 23:59:39,0,0,1,0,0,0,0.0,0.0,167565.0,1,0,0,0,0,0,4,58.0
5272.0,58.0,172837.0,201674,2012-01-18 00:00:37,0,0,0,0,1,0,5214.0,5214.0,172779.0,0,0,1,0,0,0,4,1726769.0
618035.0,618035.0,186320.0,201677,2012-01-25 03:45:20,0,0,0,0,1,0,0.0,0.0,173085.0,0,0,1,0,0,0,4,2039430.0
640456.0,640456.0,263361.0,201686,2012-01-26 01:09:21,0,0,0,0,1,0,0.0,0.0,227705.0,0,0,1,0,0,0,5,499060.0
511078.0,511078.0,82365.0,201692,2012-01-23 22:52:45,0,0,0,0,1,0,0.0,0.0,176087.0,0,0,1,0,0,0,5,691384.0
156.0,156.0,169999.0,201695,2012-01-17 23:13:19,0,0,0,0,1,0,0.0,0.0,169843.0,0,0,1,0,0,0,5,757517.0
757673.0,757517.0,322716.0,201695,2012-01-26 17:38:36,0,0,0,0,0,1,156.0,156.0,169999.0,0,0,0,0,1,0,5,5335.0
683259.0,683259.0,257029.0,201704,2012-01-25 23:23:49,0,0,0,0,1,0,0.0,0.0,178570.0,0,0,1,0,0,0,5,705712.0
1388971.0,705712.0,357941.0,201704,2012-02-03 03:25:41,0,0,0,0,0,1,683259.0,683259.0,257029.0,0,0,0,0,1,0,5,2812.0
780044.0,780044.0,351756.0,201710,2012-01-27 01:42:36,0,0,0,0,1,0,0.0,0.0,176512.0,0,0,1,0,0,0,5,1191054.0
1971098.0,1191054.0,333210.0,201710,2012-02-09 20:33:30,0,0,0,0,0,1,780044.0,780044.0,351756.0,0,0,0,0,1,0,5,925.0
77624.0,77624.0,253199.0,201716,2012-01-18 22:19:59,0,0,0,0,1,0,0.0,0.0,175575.0,0,0,1,0,0,0,5,1311254.0
1388878.0,1311254.0,354853.0,201716,2012-02-03 02:34:13,0,0,0,0,0,1,77624.0,77624.0,253199.0,0,0,0,0,1,0,3,68242.0
1457120.0,68242.0,423095.0,201716,2012-02-03 21:31:35,0,0,0,1,0,0,1388878.0,1311254.0,354853.0,0,0,0,0,0,1,5,329765.0
1786885.0,329765.0,148060.0,201716,2012-02-07 17:07:40,0,0,0,0,0,1,1457120.0,68242.0,423095.0,0,0,0,1,0,0,5,3892.0
722.0,722.0,178059.0,201722,2012-01-18 01:27:39,0,0,0,0,1,0,0.0,0.0,177337.0,0,0,1,0,0,0,5,777631.0
778353.0,777631.0,350890.0,201722,2012-01-27 01:28:10,0,0,0,0,0,1,722.0,722.0,178059.0,0,0,0,0,1,0,5,64142.0
1177182.0,1177182.0,157574.0,201740,2012-01-31 19:46:14,0,0,0,0,1,0,0.0,0.0,189992.0,0,0,1,0,0,0,5,275695.0
1452877.0,275695.0,433269.0,201740,2012-02-04 00:21:09,0,0,0,0,0,1,1177182.0,1177182.0,157574.0,0,0,0,0,1,0,3,4901.0
1457778.0,4901.0,438170.0,201740,2012-02-04 01:42:50,0,0,0,1,0,0,1452877.0,275695.0,433269.0,0,0,0,0,0,1,5,243802.0
614725.0,614725.0,189792.0,201752,2012-01-25 04:43:12,0,0,0,0,1,0,0.0,0.0,179867.0,0,0,1,0,0,0,5,585151.0
677381.0,677381.0,251221.0,201755,2012-01-25 21:47:01,0,0,0,0,1,0,0.0,0.0,178640.0,0,0,1,0,0,0,4,1408913.0
205.0,205.0,189147.0,201761,2012-01-18 04:32:27,0,0,0,0,1,0,0.0,0.0,188942.0,0,0,1,0,0,0,5,1361299.0
1361504.0,1361299.0,340846.0,201761,2012-02-02 22:40:46,0,0,0,0,0,1,205.0,205.0,189147.0,0,0,0,0,1,0,3,2242.0
1363746.0,2242.0,343088.0,201761,2012-02-02 23:18:08,0,0,0,1,0,0,1361504.0,1361299.0,340846.0,0,0,0,0,0,1,5,334774.0
1698520.0,334774.0,73062.0,201761,2012-02-06 20:17:42,0,0,0,0,0,1,1363746.0,2242.0,343088.0,0,0,0,1,0,0,3,6391.0
1704911.0,6391.0,79453.0,201761,2012-02-06 22:04:13,0,0,0,1,0,0,1698520.0,334774.0,73062.0,0,0,0,0,0,1,5,68349.0
1773260.0,68349.0,147802.0,201761,2012-02-07 17:03:22,0,0,0,0,0,1,1704911.0,6391.0,79453.0,0,0,0,1,0,0,3,7779.0
58626.0,58626.0,248000.0,201770,2012-01-18 20:53:20,0,0,0,0,1,0,0.0,0.0,189374.0,0,0,1,0,0,0,5,2605689.0
