trace_id,activity,timestamp
181004,3,2011-11-01 00:46:28
181004,5,2011-11-04 20:12:34
181004,6,2011-11-09 01:07:52
181013,1,2011-11-01 00:04:41
181013,3,2011-11-01 02:36:24
181013,5,2011-11-01 02:46:26
181013,5,2011-11-09 05:35:13
181025,3,2011-11-01 00:53:03
181025,3,2011-11-09 03:01:51
181028,3,2011-11-01 01:01:43
181031,3,2011-11-01 01:05:30
181043,3,2011-11-01 01:00:29
181046,1,2011-11-01 01:35:59
181061,1,2011-11-01 01:50:24
181067,1,2011-11-01 02:14:48
181067,3,2011-11-01 02:27:47
181067,5,2011-11-07 22:42:16
181067,6,2011-11-11 21:20:36
181073,3,2011-11-01 04:30:09
181073,5,2011-11-01 04:31:00
181073,6,2011-11-16 21:52:51
181073,4,2011-11-16 21:54:10
181079,3,2011-11-01 04:35:54
181079,5,2011-11-01 20:44:37
181079,6,2011-11-15 04:10:13
181082,1,2011-11-01 03:18:50
181085,3,2011-11-01 04:38:51
181085,3,2011-11-01 19:34:53
181091,3,2011-11-01 03:30:09
181091,5,2011-11-08 19:17:42
181091,6,2011-11-11 21:45:48
181091,6,2011-11-11 22:55:49
181094,3,2011-11-01 04:44:11
181094,3,2011-12-01 05:38:29
181100,1,2011-11-01 03:27:37
181100,3,2011-11-01 03:35:06
181100,3,2011-11-11 05:09:57
181106,1,2011-11-01 03:38:25
181106,3,2011-11-01 04:47:16
181115,1,2011-11-01 04:06:54
181115,3,2011-11-01 04:12:37
181115,5,2011-11-08 19:19:33
181115,6,2011-11-10 23:40:06
181115,4,2011-11-10 23:40:56
181115,6,2011-11-11 18:38:09
181115,6,2011-11-11 19:42:16
181121,3,2011-11-01 05:06:39
181121,5,2011-11-01 23:18:05
181121,6,2011-11-16 21:05:52
181121,4,2011-11-16 22:00:44
181124,3,2011-11-01 05:15:54
181124,3,2011-11-02 20:43:12
181130,1,2011-11-01 04:37:31
181130,3,2011-11-01 05:09:14
181130,3,2011-11-02 23:59:48
181133,3,2011-11-01 04:57:13
181133,5,2011-11-09 05:25:33
181133,5,2011-11-29 01:28:52
181139,3,2011-11-01 05:28:54
181139,5,2011-11-02 00:57:46
181139,5,2011-12-02 18:15:31
181142,3,2011-11-01 04:59:55
181142,5,2011-11-07 19:07:47
181142,6,2011-11-10 00:46:29
181145,1,2011-11-01 04:56:01
181145,3,2011-11-01 05:03:39
181145,5,2011-11-01 05:07:01
181145,5,2011-11-25 04:12:34
181148,1,2011-11-01 05:33:43
181148,3,2011-11-01 05:52:18
181148,5,2011-11-01 05:58:00
181148,6,2011-11-10 23:00:51
181157,1,2011-11-01 05:34:52
181163,3,2011-11-01 05:44:15
181163,5,2011-11-05 00:44:34
181163,6,2011-11-17 17:36:55
181163,4,2011-11-17 18:28:03
181163,6,2011-11-18 22:37:28
181166,1,2011-11-01 05:35:44
181178,1,2011-11-01 19:11:54
181178,3,2011-11-01 19:39:54
181181,3,2011-11-01 18:01:56
181181,5,2011-11-02 02:46:06
181181,5,2011-11-12 05:32:23
181184,3,2011-11-01 18:39:52
181184,3,2011-11-01 20:10:18
181205,1,2011-11-01 19:14:09
181205,3,2011-11-01 21:30:47
181211,1,2011-11-01 19:31:58
181211,3,2011-11-01 20:56:11
181211,5,2011-11-01 20:57:51
181211,6,2011-11-10 18:09:30
181219,1,2011-11-01 18:22:29
181222,3,2011-11-01 18:32:28
181222,5,2011-11-01 18:33:40
181222,6,2011-11-10 21:13:33
181231,3,2011-11-01 19:19:54
181231,5,2011-11-07 19:22:33
181231,6,2011-11-10 04:29:25
181231,4,2011-11-10 05:12:20
181231,4,2011-11-10 17:36:56
181234,3,2011-11-01 19:32:09
181234,5,2011-11-04 21:18:25
181234,6,2011-11-09 20:33:47
181234,6,2011-11-09 22:56:45
181237,3,2011-11-01 21:45:03
181237,5,2011-11-09 05:31:18
181237,5,2011-12-02 18:15:26
181240,3,2011-11-01 19:50:08
181240,5,2011-11-01 20:14:29
181240,6,2011-11-15 17:29:43
181240,6,2011-11-15 23:57:22
181243,3,2011-11-01 21:00:24
181243,3,2011-11-01 23:35:40
181246,3,2011-11-01 20:06:05
181246,5,2011-11-02 20:09:08
181246,6,2011-11-22 03:08:46
181246,4,2011-11-22 05:26:14
181246,6,2011-12-01 17:31:56
181246,4,2011-12-01 18:56:15
181246,6,2011-12-01 20:21:00
181246,6,2011-12-03 00:57:01
181249,3,2011-11-01 20:37:32
181249,3,2011-11-02 03:40:11
181258,3,2011-11-01 20:24:54
181258,5,2011-11-01 20:26:13
181258,6,2011-11-08 21:28:09
181258,6,2011-11-08 22:27:28
181261,3,2011-11-01 20:34:11
181261,5,2011-11-05 02:05:47
181261,5,2011-12-05 18:15:19
181264,1,2011-11-01 21:23:16
181267,3,2011-11-01 21:02:11
181267,5,2011-11-09 05:27:22
181267,6,2011-11-13 22:55:44
181267,4,2011-11-14 19:03:47
181267,6,2011-11-15 17:38:25
181270,1,2011-11-01 21:27:45
181270,3,2011-11-01 21:56:23
181273,1,2011-11-01 21:25:35
181273,3,2011-11-01 23:47:09
181276,3,2011-11-01 21:19:57
181276,5,2011-11-09 05:44:32
181276,6,2011-11-14 23:17:16
181276,4,2011-11-15 01:07:21
181276,6,2011-11-16 17:11:20
181276,6,2011-11-16 20:11:59
181279,1,2011-11-01 23:28:47
181282,3,2011-11-01 22:22:39
181282,5,2011-11-02 05:51:45
181282,6,2011-11-12 01:17:09
181282,4,2011-11-12 01:26:11
181282,6,2011-11-14 18:43:04
181282,6,2011-11-14 18:46:36
181285,1,2011-11-01 23:28:30
181285,3,2011-11-01 23:38:13
181285,5,2011-11-01 23:42:09
181285,5,2011-11-25 05:57:47
181291,1,2011-11-01 23:29:56
181291,3,2011-11-01 23:50:13
181291,3,2011-11-10 05:01:27
181303,1,2011-11-01 23:33:16
181309,1,2011-11-01 23:36:44
181309,1,2011-11-02 00:59:50
181312,1,2011-11-01 23:34:03
181312,3,2011-11-01 23:52:24
181324,3,2011-11-01 23:19:14
181324,5,2011-11-09 05:30:57
181324,5,2011-12-02 18:15:29
181327,1,2011-11-01 23:35:04
181330,3,2011-11-01 23:39:02
181330,5,2011-11-09 00:46:57
181330,5,2011-11-11 22:54:48
181333,3,2011-11-01 23:41:51
181333,5,2011-11-09 05:41:43
181333,5,2011-11-19 05:17:57
181336,1,2011-11-02 00:58:30
181336,1,2011-11-02 01:35:28
181342,1,2011-11-02 00:47:50
181345,1,2011-11-02 01:09:57
181348,3,2011-11-02 01:07:54
181348,5,2011-11-09 05:48:35
181348,6,2011-11-15 17:58:01
181348,4,2011-11-15 19:02:30
181348,4,2011-11-17 18:52:25
181360,1,2011-11-02 01:36:30
181369,1,2011-11-02 01:50:44
181369,3,2011-11-02 01:55:48
181369,3,2011-11-02 18:04:38
181372,3,2011-11-02 03:24:51
181372,3,2011-12-02 18:15:22
181381,3,2011-11-02 03:25:59
181381,3,2011-11-04 21:51:27
181387,1,2011-11-02 03:25:23
181387,3,2011-11-02 03:48:19
181387,3,2011-11-09 00:32:55
181390,1,2011-11-02 03:25:40
181390,3,2011-11-02 04:01:37
181393,3,2011-11-02 03:46:57
181393,5,2011-11-09 15:15:04
181393,6,2011-11-10 02:26:48
181393,6,2011-11-11 17:47:09
181396,3,2011-11-02 04:28:52
181396,5,2011-11-08 21:22:56
181396,6,2011-11-11 18:20:10
181396,4,2011-11-11 19:01:24
181396,6,2011-11-11 20:46:02
181396,4,2011-11-11 20:46:27
181396,6,2011-11-14 22:50:26
181396,4,2011-11-15 00:34:15
181396,4,2011-11-15 01:24:19
181405,3,2011-11-02 05:15:28
181405,5,2011-11-02 20:36:10
181405,5,2011-12-03 18:15:44
181420,1,2011-11-02 05:54:00
181420,3,2011-11-02 18:15:05
181420,5,2011-11-10 01:18:35
181420,5,2011-11-12 04:42:05
181429,1,2011-11-02 05:56:51
181429,3,2011-11-02 18:39:19
181429,5,2011-11-11 02:44:14
181429,6,2011-11-22 00:30:59
181444,3,2011-11-02 18:35:19
181444,5,2011-11-09 21:35:17
181444,5,2011-12-03 18:15:38
181447,3,2011-11-02 18:47:40
181447,5,2011-11-02 20:36:52
181447,6,2011-11-13 21:44:46
181447,4,2011-11-13 21:45:14
181447,6,2011-11-18 23:31:55
181447,6,2011-11-19 00:02:19
181450,3,2011-11-02 19:19:32
181450,5,2011-11-02 19:20:27
181450,5,2011-11-11 00:34:33
181453,1,2011-11-02 18:09:53
181453,1,2011-11-02 18:57:19
181471,3,2011-11-02 20:30:31
181471,5,2011-11-04 01:21:11
181471,5,2011-11-04 01:21:39
181480,1,2011-11-02 18:14:39
181480,3,2011-11-02 18:22:56
181480,5,2011-11-03 04:51:23
181480,6,2011-11-12 00:05:39
181480,6,2011-11-17 18:08:05
181483,3,2011-11-02 20:33:08
181483,5,2011-11-02 21:13:41
181483,6,2011-11-10 00:06:14
181483,4,2011-11-10 02:54:32
181483,6,2011-11-10 03:36:18
181483,6,2011-11-10 20:00:32
181486,1,2011-11-02 18:15:19
181486,3,2011-11-02 18:30:28
181486,5,2011-11-03 02:39:51
181486,6,2011-11-12 00:21:29
181489,1,2011-11-02 18:18:44
181502,1,2011-11-02 18:05:00
181502,3,2011-11-02 18:27:17
181502,3,2011-11-02 18:55:23
181505,3,2011-11-02 18:12:18
181505,5,2011-11-02 19:22:02
181505,5,2011-11-12 05:05:00
181511,3,2011-11-02 18:17:30
181511,5,2011-11-05 20:59:30
181511,6,2011-11-21 21:15:06
181511,4,2011-11-21 22:12:46
181511,6,2011-11-21 23:30:57
181517,3,2011-11-02 18:52:10
181517,5,2011-11-08 05:51:38
181517,6,2011-11-16 00:06:49
181517,6,2011-11-16 00:19:34
181520,1,2011-11-02 18:58:39
181520,3,2011-11-02 21:20:29
181520,5,2011-11-07 21:08:01
181520,6,2011-11-07 21:11:13
181520,6,2011-11-09 21:18:56
181523,3,2011-11-02 19:06:04
181523,5,2011-11-09 18:25:33
181523,6,2011-11-16 00:25:59
181529,1,2011-11-02 19:01:43
181529,3,2011-11-02 19:55:06
181529,5,2011-11-02 19:58:06
181529,5,2011-12-03 18:15:41
181532,1,2011-11-02 20:15:35
181532,3,2011-11-02 20:40:33
181532,5,2011-11-02 20:57:27
181532,5,2011-12-03 18:15:47
181535,3,2011-11-02 19:33:03
181535,5,2011-11-08 18:27:37
181535,6,2011-11-11 20:40:18
181535,4,2011-11-11 21:20:45
181535,6,2011-11-11 22:57:19
181538,3,2011-11-02 21:44:45
181538,5,2011-11-03 00:55:46
181538,5,2011-11-22 03:55:44
181541,1,2011-11-02 20:18:09
181541,3,2011-11-02 21:03:13
181541,5,2011-11-09 21:06:13
181541,6,2011-11-16 00:38:22
181541,4,2011-11-16 00:38:55
181544,1,2011-11-02 20:43:16
181544,1,2011-11-02 21:59:35
181547,1,2011-11-02 21:56:56
181547,3,2011-11-02 22:28:40
181547,3,2011-11-07 22:41:28
181550,1,2011-11-02 19:41:09
181553,3,2011-11-02 22:10:27
181553,5,2011-11-03 22:55:11
181553,6,2011-11-14 18:45:38
181553,6,2011-11-14 23:54:21
181556,3,2011-11-02 19:55:32
181556,5,2011-11-09 18:37:22
181556,6,2011-11-11 22:46:35
181565,3,2011-11-02 22:36:50
181565,5,2011-11-09 18:20:04
181565,6,2011-11-12 19:19:41
181565,6,2011-11-14 20:13:15
181568,3,2011-11-03 01:53:48
181568,5,2011-11-03 03:53:35
181568,5,2011-11-30 05:28:48
181571,3,2011-11-02 20:22:33
181571,5,2011-11-07 19:08:42
181571,6,2011-11-11 01:17:00
181577,1,2011-11-02 21:57:21
181580,1,2011-11-02 20:45:50
181580,1,2011-11-02 21:59:01
181583,3,2011-11-02 22:43:08
181583,3,2011-11-03 03:08:52
181586,1,2011-11-02 20:53:07
181586,3,2011-11-02 23:50:37
181586,5,2011-11-03 03:22:23
181586,5,2011-11-22 00:53:56
181589,3,2011-11-02 22:57:44
181589,5,2011-11-19 04:54:17
181589,6,2011-11-24 01:04:32
181595,3,2011-11-02 21:11:53
181595,3,2011-11-02 21:22:53
181607,3,2011-11-02 22:44:11
181607,5,2011-11-19 02:30:00
181607,5,2011-12-14 18:41:46
181625,1,2011-11-02 23:04:16
181628,1,2011-11-02 22:13:23
181631,3,2011-11-02 23:23:46
181631,5,2011-11-08 21:27:39
181631,5,2011-12-09 18:15:27
181637,3,2011-11-02 22:35:42
181637,5,2011-11-09 19:25:44
181637,6,2011-11-11 17:57:21
181640,1,2011-11-02 22:36:11
181640,3,2011-11-03 18:25:04
181640,3,2011-12-03 04:43:07
181643,1,2011-11-02 23:41:56
181646,1,2011-11-03 00:01:59
181649,1,2011-11-03 00:08:34
181649,3,2011-11-03 01:44:00
181649,5,2011-11-03 01:45:30
181649,5,2011-12-03 18:15:53
181652,3,2011-11-03 00:54:28
181652,3,2011-12-03 18:15:22
181658,3,2011-11-03 01:03:37
181658,5,2011-11-03 01:05:30
181658,5,2011-12-03 18:15:50
181664,1,2011-11-03 00:58:35
181664,3,2011-11-03 02:01:45
181664,5,2011-11-03 02:08:40
181664,6,2011-11-22 23:56:31
181664,6,2011-12-08 19:00:25
181679,3,2011-11-03 01:28:37
181679,5,2011-11-03 01:29:50
181679,6,2011-11-14 22:00:34
181679,6,2011-11-15 00:32:45
181688,1,2011-11-03 01:20:33
181688,3,2011-11-03 01:26:22
181688,5,2011-11-03 01:27:28
181688,6,2011-11-08 19:53:12
181691,1,2011-11-03 01:20:56
181691,3,2011-11-03 01:32:07
181691,5,2011-11-03 01:36:35
181691,6,2011-11-16 00:46:33
181691,4,2011-11-16 02:35:28
181691,6,2011-11-25 23:42:15
181694,1,2011-11-03 01:44:55
181694,3,2011-11-03 03:05:00
181694,3,2011-12-01 05:07:14
181700,3,2011-11-03 02:47:18
181709,3,2011-11-03 04:12:11
181709,5,2011-11-03 04:32:23
181709,6,2011-11-11 19:46:33
181709,4,2011-11-11 19:48:24
181709,4,2011-11-14 20:53:12
181712,1,2011-11-03 03:35:00
181712,3,2011-11-03 03:35:52
181712,5,2011-11-04 00:16:53
181712,6,2011-11-11 23:32:48
181712,4,2011-11-12 00:49:15
181712,6,2011-11-14 16:15:31
181712,4,2011-11-14 17:48:12
181712,6,2011-11-14 22:30:28
181715,1,2011-11-03 03:36:24
181715,3,2011-11-03 04:58:59
181715,3,2011-11-04 04:47:40
181718,3,2011-11-03 04:32:05
181721,1,2011-11-03 03:36:46
181724,3,2011-11-03 04:55:14
181724,3,2011-12-03 18:15:26
181733,1,2011-11-03 03:37:45
181739,1,2011-11-03 04:02:09
181739,3,2011-11-03 04:02:57
181739,3,2011-11-03 05:37:54
181745,3,2011-11-03 05:12:37
181745,5,2011-11-03 05:13:09
181745,5,2011-11-12 05:57:14
181748,3,2011-11-03 04:44:05
181748,5,2011-11-03 04:48:47
181748,5,2011-12-02 04:32:31
181751,1,2011-11-03 04:23:43
181754,3,2011-11-03 04:29:28
181754,5,2011-11-05 04:35:18
181754,6,2011-11-18 19:54:59
181766,3,2011-11-03 05:19:45
181766,5,2011-11-11 02:51:05
181766,5,2011-11-19 05:16:23
181769,3,2011-11-03 05:42:45
181769,3,2011-11-03 05:52:39
181775,3,2011-11-03 05:45:47
181775,3,2011-12-03 18:15:32
181778,3,2011-11-03 05:05:06
181778,5,2011-11-11 02:35:46
181778,5,2011-12-03 18:15:56
181781,1,2011-11-03 05:40:42
181781,3,2011-11-03 18:55:12
181781,5,2011-11-03 19:24:53
181781,6,2011-12-06 05:43:07
181784,3,2011-11-03 05:48:24
181784,5,2011-11-04 23:14:37
181784,6,2011-11-13 20:40:24
181784,4,2011-11-14 18:14:32
181784,6,2011-11-15 03:58:08
181787,3,2011-11-03 18:13:48
181787,5,2011-11-03 18:39:38
181787,6,2011-11-10 02:17:58
181793,3,2011-11-03 18:53:41
181793,5,2011-11-07 19:55:15
181793,6,2011-11-10 01:22:14
181793,4,2011-11-10 03:46:05
181793,6,2011-11-11 19:33:11
181802,1,2011-11-03 18:16:28
181814,3,2011-11-03 19:47:39
181814,5,2011-11-07 20:07:21
181814,6,2011-11-10 01:32:31
181829,3,2011-11-03 19:54:54
181829,5,2011-11-12 01:52:09
181829,5,2011-12-04 18:15:33
181835,3,2011-11-03 19:52:16
181835,3,2011-11-04 02:42:05
181838,1,2011-11-03 19:35:45
181838,1,2011-11-03 20:20:45
181841,1,2011-11-03 19:09:47
181841,3,2011-11-03 19:33:26
181841,3,2011-12-03 18:15:35
181847,3,2011-11-03 20:02:03
181847,3,2011-11-04 02:12:40
181850,1,2011-11-03 19:11:55
181856,1,2011-11-03 19:19:12
181862,1,2011-11-03 20:02:48
181879,1,2011-11-03 19:40:25
181885,3,2011-11-03 18:34:56
181885,5,2011-11-03 18:36:28
181885,5,2011-11-22 00:56:11
181891,2,2011-11-03 19:22:01
181891,2,2011-11-03 19:53:45
181894,3,2011-11-03 19:29:12
181894,5,2011-11-04 22:25:55
181894,6,2011-12-01 22:58:27
181894,4,2011-12-01 23:16:32
181894,6,2011-12-19 22:00:05
181900,1,2011-11-03 20:06:03
181900,3,2011-11-03 20:23:13
181900,5,2011-11-03 20:24:29
181900,6,2011-11-10 19:19:25
181915,3,2011-11-03 21:01:48
181915,5,2011-11-03 21:02:39
181915,6,2011-11-18 23:09:12
181915,4,2011-11-18 23:09:39
181915,6,2011-11-21 23:48:22
181915,6,2011-11-22 00:14:40
181918,1,2011-11-03 21:32:21
181918,3,2011-11-03 22:23:11
181918,5,2011-11-04 03:23:03
181918,5,2011-12-04 18:15:39
181921,3,2011-11-03 21:30:36
181921,5,2011-11-12 01:46:31
181921,6,2011-11-21 19:40:15
181921,4,2011-11-21 19:59:46
181921,6,2011-11-23 00:23:08
181927,1,2011-11-03 21:33:55
181942,1,2011-11-03 22:25:26
181945,3,2011-11-03 22:33:55
181945,5,2011-11-03 22:34:39
181945,6,2011-11-29 18:47:39
181954,1,2011-11-03 22:47:55
181957,1,2011-11-03 22:42:02
181957,3,2011-11-03 23:01:15
181957,5,2011-11-03 23:05:50
181957,6,2011-11-10 18:58:00
181957,4,2011-11-10 20:12:36
181960,3,2011-11-03 23:27:44
181960,5,2011-11-12 01:47:48
181960,5,2011-12-04 18:15:30
181972,1,2011-11-03 23:39:59
181972,3,2011-11-04 00:31:37
181972,3,2011-12-04 18:15:15
181975,1,2011-11-03 23:34:51
181975,3,2011-11-04 00:18:44
181984,3,2011-11-04 00:55:06
181984,5,2011-11-12 01:48:04
181987,3,2011-11-04 01:11:00
181987,5,2011-11-04 19:41:51
181987,6,2011-11-15 01:50:49
181987,6,2011-11-15 19:08:47
181990,3,2011-11-04 01:18:42
181993,3,2011-11-04 01:32:59
181993,5,2011-11-12 01:55:34
181993,6,2011-11-18 23:46:33
181993,6,2011-11-19 00:07:40
182005,3,2011-11-04 02:21:38
182005,5,2011-11-11 20:10:43
182005,6,2011-11-15 01:12:38
182005,6,2011-11-15 19:04:58
182011,1,2011-11-04 01:04:27
182017,3,2011-11-04 02:52:26
182017,5,2011-11-06 00:52:19
182017,5,2011-11-29 04:03:26
182020,3,2011-11-04 02:58:43
182020,5,2011-11-04 03:09:50
182020,6,2011-11-29 21:22:53
182020,4,2011-11-29 21:52:02
182020,6,2011-11-29 22:39:24
182023,3,2011-11-04 03:13:54
182023,5,2011-11-04 03:15:26
182023,6,2011-11-23 23:50:40
182023,4,2011-11-24 04:09:53
182023,6,2011-11-25 01:53:47
182023,6,2011-11-25 22:02:32
182026,3,2011-11-04 04:30:22
182026,5,2011-11-08 01:56:49
182026,6,2011-11-14 19:38:58
182026,4,2011-11-14 19:51:38
182026,6,2011-11-22 17:46:16
182029,3,2011-11-04 03:30:50
182029,5,2011-11-04 03:31:36
182029,5,2011-11-12 02:03:23
182035,1,2011-11-04 03:45:39
182035,3,2011-11-04 04:53:05
182035,3,2011-12-04 18:15:26
182038,3,2011-11-04 03:35:31
182038,5,2011-11-04 03:54:11
182038,6,2011-12-07 00:44:08
182047,1,2011-11-04 03:58:39
182050,3,2011-11-04 04:59:29
182050,5,2011-11-04 05:08:55
182050,5,2011-11-07 21:25:06
182059,1,2011-11-04 05:54:49
182059,3,2011-11-04 20:26:30
182077,1,2011-11-04 05:56:41
182077,3,2011-11-04 06:00:01
182080,1,2011-11-04 06:01:07
182083,3,2011-11-04 20:32:21
182083,5,2011-11-04 22:58:06
182083,5,2011-11-15 05:24:51
182086,3,2011-11-04 20:40:10
182086,5,2011-11-04 20:44:25
182086,6,2011-11-21 22:07:43
182086,4,2011-11-21 22:38:10
182086,6,2011-11-26 00:46:24
182095,1,2011-11-04 19:03:19
182095,3,2011-11-04 21:25:15
182095,5,2011-11-14 18:40:15
182095,6,2011-12-06 04:25:28
182095,4,2011-12-06 05:01:42
182095,6,2011-12-08 18:19:31
182098,3,2011-11-04 20:50:27
182098,5,2011-11-10 23:15:12
182098,5,2012-01-08 18:15:34
182101,3,2011-11-04 21:04:04
182101,5,2011-11-05 00:04:48
182101,6,2011-11-15 01:33:05
182107,3,2011-11-04 23:53:46
182107,5,2011-11-10 21:38:25
182107,5,2012-01-14 18:15:27
182110,3,2011-11-04 21:46:43
182110,5,2011-11-05 00:31:10
182110,6,2011-11-15 04:49:48
182110,6,2011-11-15 17:00:20
182119,1,2011-11-04 19:14:37
182122,3,2011-11-04 21:37:19
182122,5,2011-11-08 18:43:51
182122,6,2011-11-11 19:20:24
182122,4,2011-11-11 20:13:45
182122,6,2011-11-14 18:02:53
182128,3,2011-11-04 21:47:47
182128,3,2011-11-12 22:15:45
182131,1,2011-11-04 19:16:39
182137,3,2011-11-04 19:40:30
182137,5,2011-11-05 04:31:41
182137,5,2011-11-26 05:54:04
182140,3,2011-11-04 19:36:24
182140,5,2011-11-10 02:06:26
182140,6,2011-11-12 00:51:12
182146,1,2011-11-04 20:19:46
182149,3,2011-11-04 20:40:42
182149,5,2011-11-12 05:40:31
182149,6,2011-12-06 00:52:05
182155,1,2011-11-04 21:53:05
182155,3,2011-11-04 23:39:14
182155,5,2011-11-05 20:44:57
182155,6,2011-12-09 21:18:56
182155,4,2011-12-12 19:23:26
182158,1,2011-11-04 20:44:01
182161,1,2011-11-04 21:58:15
182161,3,2011-11-04 23:53:46
182161,3,2011-11-07 20:15:45
182164,3,2011-11-04 21:09:48
182164,5,2011-11-09 02:39:28
182164,5,2011-11-19 21:37:05
182170,1,2011-11-04 22:08:57
182173,1,2011-11-04 22:14:09
182176,1,2011-11-04 22:24:12
182179,3,2011-11-04 21:42:36
182179,3,2011-11-05 01:34:49
182185,3,2011-11-04 21:39:45
182185,3,2011-11-15 00:51:30
182188,1,2011-11-04 22:30:21
182194,3,2011-11-05 03:21:53
182194,3,2011-11-05 05:46:01
182197,1,2011-11-04 22:40:26
182209,3,2011-11-04 22:57:41
182209,5,2011-11-04 23:15:41
182209,6,2011-11-04 23:27:40
182209,4,2011-11-05 00:31:13
182209,6,2011-11-09 01:08:19
182209,6,2011-11-09 18:19:34
182218,3,2011-11-05 01:41:59
182218,3,2011-11-07 23:18:28
182230,3,2011-11-05 02:45:58
182230,5,2011-11-14 19:06:32
182230,6,2011-11-16 00:30:32
182230,4,2011-11-16 00:46:37
182230,6,2011-11-16 16:45:52
182230,4,2011-11-17 00:06:06
182230,6,2011-11-17 00:33:02
182233,1,2011-11-05 00:14:00
182233,3,2011-11-05 01:49:52
182233,3,2011-11-05 22:08:44
182236,1,2011-11-05 00:29:15
182239,3,2011-11-05 01:00:07
182239,5,2011-11-05 20:21:52
182239,6,2011-11-15 20:00:17
182242,3,2011-11-05 03:09:02
182242,5,2011-11-05 03:13:38
182242,6,2011-11-25 20:40:30
182242,4,2011-11-28 15:15:03
182242,4,2011-11-29 18:49:05
182245,3,2011-11-05 03:23:59
182245,5,2011-11-07 22:36:30
182245,6,2011-11-17 22:38:29
182245,4,2011-11-18 00:08:15
182245,6,2011-11-18 21:17:24
182245,6,2011-11-18 22:07:15
182254,3,2011-11-05 03:26:31
182254,5,2011-11-08 23:13:01
182254,6,2011-11-15 19:28:47
182260,3,2011-11-05 01:24:44
182260,5,2011-11-16 00:34:06
182260,5,2011-12-08 18:15:19
182263,3,2011-11-05 01:26:24
182263,5,2011-11-14 18:48:20
182263,6,2011-11-18 21:11:03
182266,3,2011-11-05 03:24:00
182269,1,2011-11-05 01:57:51
182269,3,2011-11-05 04:07:28
182269,5,2011-11-16 05:59:44
182269,5,2011-12-09 00:21:57
182272,1,2011-11-05 01:40:35
182272,3,2011-11-05 01:49:17
182272,5,2011-11-05 01:51:31
182272,6,2011-11-10 20:59:22
182272,6,2011-11-15 00:38:28
182275,3,2011-11-05 03:32:49
182281,1,2011-11-05 01:59:00
182281,3,2011-11-05 03:42:14
182281,5,2011-11-12 01:32:24
182281,6,2011-11-15 22:19:53
182281,4,2011-11-15 23:34:07
182281,4,2011-11-25 22:16:58
182287,1,2011-11-05 03:59:13
182290,3,2011-11-05 04:00:47
182290,5,2011-11-15 01:40:59
182290,5,2011-12-05 18:15:23
182299,3,2011-11-05 03:21:04
182299,5,2011-11-14 19:59:33
182299,6,2011-11-18 23:57:21
182299,4,2011-11-19 00:32:55
182299,4,2012-01-23 19:46:10
182302,1,2011-11-05 03:59:56
182305,1,2011-11-05 04:00:24
182308,3,2011-11-05 03:49:26
182308,3,2011-11-05 03:51:34
182314,1,2011-11-05 04:02:48
182314,3,2011-11-05 04:07:53
182314,3,2011-11-05 05:50:35
182317,3,2011-11-05 03:47:53
182317,5,2011-11-05 03:54:24
182317,6,2011-11-23 00:02:32
182317,6,2011-11-23 00:22:13
182320,3,2011-11-05 04:05:33
182320,5,2011-11-14 19:33:41
182320,5,2011-11-25 04:51:22
182332,1,2011-11-05 04:59:40
182338,1,2011-11-05 05:50:53
182338,3,2011-11-05 05:51:42
182338,5,2011-11-05 21:17:46
182338,5,2011-11-25 03:44:43
182341,1,2011-11-05 05:49:16
182344,3,2011-11-05 05:56:37
182344,5,2011-11-14 20:29:07
182350,1,2011-11-05 19:03:36
182350,3,2011-11-05 20:37:40
182350,3,2011-11-28 21:22:23
182353,1,2011-11-05 19:44:23
182353,1,2011-11-05 20:27:26
182362,1,2011-11-05 19:07:45
182362,3,2011-11-05 20:36:57
182362,3,2011-12-05 18:15:15
182365,3,2011-11-05 19:19:28
182365,5,2011-11-05 21:16:12
182365,6,2011-11-23 23:03:36
182365,6,2011-11-23 23:29:21
182374,1,2011-11-05 19:11:06
182374,3,2011-11-05 21:46:05
182374,5,2011-11-05 21:50:58
182374,5,2011-11-14 20:23:25
182377,3,2011-11-05 19:44:23
182377,3,2011-11-07 20:29:37
182383,1,2011-11-05 19:14:09
182383,3,2011-11-05 21:45:06
182392,3,2011-11-05 20:02:07
182392,5,2011-11-06 00:23:20
182392,5,2011-12-06 18:15:19
182398,1,2011-11-05 19:11:12
182401,3,2011-11-05 21:07:00
182401,5,2011-11-05 22:21:33
182401,6,2011-11-16 23:57:02
182404,3,2011-11-05 19:44:23
182404,5,2011-11-11 20:02:06
182404,6,2011-11-15 21:10:30
182404,6,2011-11-15 22:53:15
182413,3,2011-11-05 20:43:55
182413,5,2011-11-05 20:47:22
182413,5,2011-11-11 20:30:34
182419,3,2011-11-05 21:36:27
182419,5,2011-11-05 22:44:36
182419,5,2011-12-22 18:15:35
182422,1,2011-11-05 21:27:24
182422,3,2011-11-05 22:33:30
182422,3,2011-12-06 18:15:06
182425,1,2011-11-05 22:07:01
182425,3,2011-11-05 22:28:00
182425,3,2011-12-06 18:15:10
182434,3,2011-11-05 22:22:05
182437,1,2011-11-05 22:09:34
182443,3,2011-11-05 23:34:52
182443,5,2011-11-05 23:37:11
182443,6,2011-11-28 18:07:28
182443,4,2011-11-28 19:12:00
182443,6,2011-12-07 01:01:15
182443,4,2011-12-07 01:38:12
182443,6,2011-12-08 17:54:33
