,trace_id,activity,timestamp
4015,179110,5,2011-11-02 1:34:25
4016,179110,5,2011-11-25 18:15:26
4017,179113,3,2011-10-23 0:32:55
4018,179113,3,2011-10-25 0:27:14
4019,179116,3,2011-10-23 0:49:49
4020,179116,5,2011-10-29 18:46:08
4021,179116,6,2011-11-02 18:54:39
4022,179116,4,2011-11-02 19:09:08
4023,179116,6,2011-11-28 19:46:25
4024,179119,1,2011-10-24 17:11:09
4025,179119,1,2011-10-24 17:12:39
4026,179131,1,2011-10-24 17:14:10
4027,179134,3,2011-10-24 17:46:43
4028,179134,5,2011-10-24 17:47:51
4029,179134,5,2011-11-05 0:53:00
4030,179137,3,2011-10-24 17:06:55
4031,179137,5,2011-10-24 19:03:24
4032,179137,6,2011-11-01 20:58:06
4033,179140,1,2011-10-24 17:15:22
4034,179140,3,2011-10-24 21:38:47
4035,179140,3,2011-10-25 19:12:25
4036,179146,3,2011-10-24 19:08:27
4037,179146,5,2011-10-27 3:20:13
4038,179146,6,2011-11-01 18:00:52
4039,179149,1,2011-10-24 17:21:22
4040,179149,3,2011-10-24 21:34:35
4041,179149,5,2011-10-31 21:47:24
4042,179149,6,2011-11-03 0:48:14
4043,179149,4,2011-11-03 3:34:29
4044,179149,6,2011-11-03 19:50:01
4045,179152,3,2011-10-24 17:18:41
4046,179152,5,2011-10-25 22:32:38
4047,179152,6,2011-11-01 21:27:51
4048,179152,4,2011-11-03 23:23:53
4049,179152,6,2011-11-04 22:16:00
4050,179158,3,2011-10-24 17:33:13
4051,179158,3,2011-11-22 18:15:16
4052,179161,1,2011-10-24 17:25:16
4053,179164,1,2011-10-24 17:26:17
4054,179167,1,2011-10-24 17:27:50
4055,179170,3,2011-10-24 17:54:26
4056,179173,1,2011-10-24 17:31:45
4057,179179,1,2011-10-24 17:33:39
4058,179179,3,2011-10-24 21:54:29
4059,179179,5,2011-10-27 18:49:57
4060,179179,6,2011-10-31 23:52:51
4061,179179,4,2011-11-01 4:20:42
4062,179179,6,2011-11-01 20:33:38
4063,179182,1,2011-10-24 17:36:05
4064,179182,3,2011-10-24 21:44:40
4065,179182,3,2011-10-24 21:54:16
4066,179188,3,2011-10-24 17:56:42
4067,179188,5,2011-11-01 5:56:28
4068,179188,6,2011-11-14 19:58:11
4069,179194,3,2011-10-24 18:22:39
4070,179194,5,2011-10-24 18:25:46
4071,179194,6,2011-11-01 21:40:08
4072,179197,1,2011-10-24 17:37:29
4073,179197,1,2011-10-24 17:41:54
4074,179200,3,2011-10-24 19:25:10
4075,179200,5,2011-10-24 21:24:22
4076,179200,6,2011-11-01 18:59:45
4077,179200,6,2011-11-01 19:02:19
4078,179203,3,2011-10-24 18:08:50
4079,179203,5,2011-10-25 0:44:14
4080,179203,6,2011-11-24 0:36:46
4081,179212,1,2011-10-24 17:39:55
4082,179215,3,2011-10-24 18:47:22
4083,179215,5,2011-11-02 1:38:20
4084,179215,5,2011-11-25 18:15:28
4085,179218,3,2011-10-24 18:38:07
4086,179218,5,2011-11-01 2:56:09
4087,179218,6,2011-11-04 22:10:45
4088,179221,3,2011-10-24 18:42:30
4089,179221,3,2011-10-24 21:19:20
4090,179233,1,2011-10-24 17:45:16
4091,179233,3,2011-10-24 22:00:51
4092,179233,5,2011-11-01 5:31:58
4093,179239,1,2011-10-24 17:46:53
4094,179239,3,2011-10-24 22:32:03
4095,179239,5,2011-10-24 22:33:00
4096,179239,5,2011-11-15 4:21:08
4097,179242,1,2011-10-24 17:48:59
4098,179242,3,2011-10-25 0:09:34
4099,179242,3,2011-10-25 4:12:59
4100,179245,1,2011-10-24 17:50:41
4101,179245,3,2011-10-24 22:47:40
4102,179245,5,2011-10-28 2:30:45
4103,179245,5,2011-11-05 22:33:03
4104,179248,1,2011-10-24 17:52:39
4105,179254,3,2011-10-24 19:06:44
4106,179254,5,2011-10-28 19:23:03
4107,179254,6,2011-11-01 21:08:34
4108,179257,1,2011-10-24 18:06:40
4109,179266,1,2011-10-24 18:08:06
4110,179266,3,2011-10-24 22:48:00
4111,179266,3,2011-10-25 2:39:10
4112,179272,3,2011-10-24 19:14:10
4113,179272,5,2011-10-28 19:23:59
4114,179272,6,2011-11-01 17:35:46
4115,179272,4,2011-11-01 19:37:03
4116,179272,6,2011-11-08 19:59:44
4117,179272,4,2011-11-08 20:44:11
4118,179272,6,2011-11-09 21:58:52
4119,179278,3,2011-10-24 19:22:47
4120,179278,5,2011-10-28 18:10:14
4121,179278,6,2011-10-28 20:26:23
4122,179281,1,2011-10-24 18:16:03
4123,179281,3,2011-10-24 22:40:41
4124,179281,3,2011-11-23 18:15:04
4125,179284,3,2011-10-24 19:29:52
4126,179284,5,2011-10-25 2:12:52
4127,179284,6,2011-11-10 18:24:26
4128,179293,3,2011-10-24 21:26:31
4129,179293,5,2011-10-25 4:50:19
4130,179293,6,2011-11-15 19:56:24
4131,179293,4,2011-11-15 20:35:38
4132,179296,1,2011-10-24 18:17:51
4133,179299,3,2011-10-24 21:23:38
4134,179299,5,2011-10-27 3:41:36
4135,179299,5,2011-11-05 21:26:18
4136,179302,3,2011-10-24 20:32:30
4137,179302,5,2011-10-28 17:39:02
4138,179302,6,2011-11-01 20:30:46
4139,179305,1,2011-10-24 18:19:53
4140,179305,3,2011-10-24 22:13:36
4141,179305,5,2011-10-25 0:18:45
4142,179305,6,2011-12-01 4:48:45
4143,179311,3,2011-10-24 18:07:11
4144,179311,5,2011-11-01 4:34:38
4145,179311,6,2011-11-04 20:11:05
4146,179311,6,2011-11-05 1:12:24
4147,179314,3,2011-10-24 21:27:51
4148,179314,3,2011-10-26 1:29:03
4149,179317,3,2011-10-24 21:31:49
4150,179317,3,2011-10-25 3:17:23
4151,179323,3,2011-10-24 21:06:49
4152,179323,5,2011-10-28 19:38:33
4153,179323,6,2011-11-02 0:18:55
4154,179323,4,2011-11-02 1:27:11
4155,179323,6,2011-11-02 19:20:13
4156,179326,3,2011-10-24 21:29:43
4157,179326,5,2011-10-31 20:34:46
4158,179326,6,2011-11-03 18:38:26
4159,179326,4,2011-11-03 23:03:35
4160,179326,6,2011-11-03 23:48:44
4161,179326,6,2011-11-04 18:50:37
4162,179329,1,2011-10-24 18:21:16
4163,179329,3,2011-10-24 22:56:04
4164,179329,3,2011-10-25 17:56:34
4165,179332,1,2011-10-24 18:23:25
4166,179342,3,2011-10-24 17:30:43
4167,179342,5,2011-10-28 19:31:37
4168,179342,6,2011-11-01 18:22:22
4169,179345,3,2011-10-24 17:45:22
4170,179345,5,2011-10-24 17:57:42
4171,179345,6,2011-11-02 0:49:49
4172,179345,4,2011-11-02 1:57:17
4173,179345,6,2011-11-02 20:52:59
4174,179351,3,2011-10-24 18:12:42
4175,179351,5,2011-11-01 2:50:12
4176,179351,6,2011-11-03 22:44:52
4177,179354,1,2011-10-24 18:20:59
4178,179354,3,2011-10-24 18:27:51
4179,179354,5,2011-11-01 2:55:33
4180,179354,6,2011-11-10 19:20:27
4181,179354,4,2011-11-10 19:49:59
4182,179354,6,2011-11-16 21:10:01
4183,179360,1,2011-10-24 18:24:05
4184,179363,3,2011-10-24 22:55:40
4185,179363,5,2011-11-02 1:25:41
4186,179363,5,2011-11-21 21:30:11
4187,179369,3,2011-10-24 22:45:32
4188,179372,3,2011-10-24 19:47:39
4189,179372,5,2011-10-24 20:03:20
4190,179372,6,2011-11-01 18:25:11
4191,179375,1,2011-10-24 19:58:59
4192,179375,3,2011-10-24 23:48:29
4193,179375,5,2011-10-25 1:09:32
4194,179375,6,2011-11-02 22:34:59
4195,179375,4,2011-11-03 0:09:49
4196,179375,6,2011-11-03 22:22:04
4197,179378,3,2011-10-24 19:47:07
4198,179378,5,2011-10-24 19:49:30
4199,179378,6,2011-11-04 22:44:14
4200,179378,6,2011-11-05 1:03:27
4201,179381,1,2011-10-24 20:00:32
4202,179381,3,2011-10-25 1:42:35
4203,179381,3,2011-10-25 2:23:40
4204,179384,1,2011-10-24 20:02:48
4205,179384,3,2011-10-25 1:34:06
4206,179384,5,2011-10-25 17:48:23
4207,179384,6,2011-11-24 18:15:28
4208,179384,4,2011-11-28 15:15:03
4209,179384,4,2011-11-28 19:37:02
4210,179387,3,2011-10-25 1:28:53
4211,179387,5,2011-10-25 2:07:32
4212,179387,6,2011-11-09 1:44:23
4213,179387,4,2011-11-09 18:09:10
4214,179387,6,2011-11-10 20:45:56
4215,179387,4,2011-11-10 21:46:33
4216,179387,6,2011-11-10 22:11:06
4217,179387,4,2011-11-11 0:56:31
4218,179387,6,2011-11-17 20:08:40
4219,179387,4,2011-11-17 20:15:13
4220,179387,6,2011-11-21 22:47:53
4221,179390,1,2011-10-24 19:57:34
4222,179390,3,2011-10-24 20:08:34
4223,179390,3,2011-10-24 20:23:31
4224,179393,3,2011-10-24 19:58:16
4225,179393,5,2011-10-25 1:21:32
4226,179393,5,2011-11-24 18:15:23
4227,179396,1,2011-10-24 20:17:15
4228,179396,3,2011-10-25 1:36:13
4229,179396,3,2011-11-24 18:15:07
4230,179399,3,2011-10-25 0:55:04
4231,179399,5,2011-10-31 19:24:40
4232,179399,6,2011-11-03 21:07:29
4233,179399,4,2011-11-03 23:59:46
4234,179399,6,2011-11-04 22:22:12
4235,179399,4,2011-11-05 0:19:56
4236,179399,6,2011-11-09 21:22:29
4237,179399,4,2011-11-09 23:24:20
4238,179399,6,2011-11-09 23:29:15
4239,179399,6,2012-01-09 17:42:08
4240,179402,1,2011-10-24 20:24:58
4241,179405,1,2011-10-24 20:26:53
4242,179405,3,2011-10-24 20:34:49
4243,179405,5,2011-10-24 20:36:19
4244,179405,5,2011-11-24 18:15:14
4245,179408,3,2011-10-24 20:31:23
4246,179408,5,2011-10-24 20:40:45
4247,179408,5,2011-11-29 0:04:49
4248,179411,1,2011-10-24 20:51:13
4249,179411,3,2011-10-25 1:35:40
4250,179411,3,2011-10-26 23:38:30
4251,179414,1,2011-10-24 22:16:29
4252,179414,3,2011-10-25 1:48:52
4253,179414,3,2011-10-25 18:18:54
4254,179420,3,2011-10-25 2:39:25
4255,179420,3,2011-10-25 22:46:20
4256,179423,3,2011-10-24 21:28:15
4257,179423,5,2011-10-24 23:45:11
4258,179423,6,2011-11-07 18:57:57
4259,179423,4,2011-11-07 19:30:21
4260,179423,6,2011-11-07 23:19:33
4261,179423,4,2011-11-07 23:26:52
4262,179426,1,2011-10-24 22:17:25
4263,179426,3,2011-10-25 2:44:18
4264,179426,5,2011-10-26 3:24:23
4265,179426,5,2011-11-22 18:55:44
4266,179429,3,2011-10-25 2:42:00
4267,179429,5,2011-10-31 19:55:01
4268,179429,6,2011-11-02 18:48:11
4269,179432,1,2011-10-24 22:21:50
4270,179432,3,2011-10-25 2:39:56
4271,179432,3,2011-10-25 3:36:58
4272,179435,1,2011-10-24 22:22:37
4273,179438,3,2011-10-24 22:00:14
4274,179438,5,2011-10-24 22:25:10
4275,179438,5,2011-11-05 22:50:39
4276,179441,1,2011-10-24 22:24:18
4277,179447,3,2011-10-24 22:07:00
4278,179447,5,2011-10-31 19:34:03
4279,179447,6,2011-11-02 16:44:40
4280,179447,6,2011-11-02 18:03:48
4281,179450,1,2011-10-24 22:25:23
4282,179450,3,2011-10-25 2:41:58
4283,179450,5,2011-10-25 4:02:58
4284,179450,6,2011-11-10 18:16:33
4285,179450,4,2011-11-11 0:55:02
4286,179450,6,2011-11-11 1:25:38
4287,179453,1,2011-10-24 23:00:29
4288,179453,3,2011-10-25 3:00:40
4289,179453,3,2011-10-25 18:24:06
4290,179456,3,2011-10-24 23:03:55
4291,179456,5,2011-10-24 23:05:22
4292,179456,6,2011-10-27 23:31:21
4293,179459,3,2011-10-25 2:50:39
4294,179459,3,2011-10-25 4:13:54
4295,179462,3,2011-10-25 2:52:44
4296,179462,5,2011-10-26 22:45:01
4297,179462,5,2011-11-07 17:01:16
4298,179465,3,2011-10-24 23:30:48
4299,179465,5,2011-10-24 23:49:46
4300,179465,6,2011-11-02 18:19:10
4301,179471,1,2011-10-25 0:46:16
4302,179471,3,2011-10-25 1:59:11
4303,179471,3,2011-10-26 0:14:41
4304,179474,3,2011-10-25 0:38:51
4305,179474,5,2011-10-25 0:39:50
4306,179474,6,2011-11-16 21:30:28
4307,179474,4,2011-11-16 23:56:24
4308,179474,6,2011-11-18 22:19:05
4309,179474,6,2011-11-18 22:41:50
4310,179477,3,2011-10-25 3:03:40
4311,179477,5,2011-11-01 5:41:50
4312,179477,5,2011-11-10 2:52:09
4313,179480,3,2011-10-25 0:09:20
4314,179480,5,2011-11-01 4:37:35
4315,179480,5,2011-11-24 18:15:17
4316,179483,3,2011-10-25 0:25:51
4317,179483,5,2011-10-25 0:30:21
4318,179483,5,2011-11-24 18:15:19
4319,179486,3,2011-10-25 0:28:04
4320,179486,3,2011-10-25 0:28:28
4321,179489,3,2011-10-25 1:01:50
4322,179489,5,2011-11-01 5:40:19
4323,179489,6,2011-11-04 18:03:55
4324,179489,4,2011-11-04 22:56:37
4325,179489,6,2011-11-14 21:37:42
4326,179489,4,2011-11-14 21:38:49
4327,179489,6,2011-11-15 17:52:58
4328,179489,4,2011-11-15 18:51:09
4329,179489,6,2011-11-17 18:07:20
4330,179489,6,2011-11-17 23:06:27
4331,179492,1,2011-10-25 1:12:40
4332,179495,3,2011-10-25 1:39:38
4333,179501,3,2011-10-25 2:27:09
4334,179501,5,2011-10-31 19:19:52
4335,179501,6,2011-11-03 19:11:10
4336,179501,4,2011-11-03 20:34:26
4337,179504,3,2011-10-25 2:04:24
4338,179504,5,2011-10-25 2:37:07
4339,179504,6,2011-11-03 19:41:52
4340,179510,1,2011-10-25 1:53:59
4341,179513,1,2011-10-25 3:19:57
4342,179516,3,2011-10-25 3:33:35
4343,179516,3,2011-11-24 18:15:11
4344,179519,3,2011-10-25 3:24:06
4345,179519,5,2011-10-28 1:45:44
4346,179519,6,2011-11-04 0:27:56
4347,179519,4,2011-11-04 5:24:38
4348,179519,6,2011-11-07 22:01:23
4349,179519,4,2011-11-07 22:07:37
4350,179522,3,2011-10-25 4:17:52
4351,179522,5,2011-10-25 18:44:13
4352,179522,5,2011-11-25 18:15:13
4353,179525,1,2011-10-25 4:03:52
4354,179528,1,2011-10-25 3:38:24
4355,179531,3,2011-10-25 4:25:20
4356,179534,3,2011-10-25 4:44:01
4357,179534,5,2011-11-02 0:56:47
4358,179534,6,2011-11-07 17:21:51
4359,179534,4,2011-11-07 17:22:26
4360,179534,6,2011-11-09 0:09:07
4361,179537,3,2011-10-25 4:10:48
4362,179537,5,2011-10-28 3:53:04
4363,179537,6,2011-11-03 19:42:25
4364,179540,3,2011-10-25 4:40:00
4365,179540,5,2011-11-01 20:30:41
4366,179540,5,2011-11-04 5:31:02
4367,179543,3,2011-10-25 4:23:39
4368,179543,5,2011-10-31 21:57:02
4369,179543,6,2011-11-03 0:27:31
4370,179543,4,2011-11-03 1:21:14
4371,179543,6,2011-11-03 20:02:07
4372,179546,3,2011-10-25 4:30:21
4373,179546,5,2011-10-25 4:33:06
4374,179546,6,2011-11-14 16:39:52
4375,179546,4,2011-11-14 17:27:54
4376,179546,6,2011-11-15 16:42:50
4377,179558,3,2011-10-25 4:56:05
4378,179558,5,2011-10-25 4:57:27
4379,179558,6,2011-11-05 4:48:07
4380,179561,1,2011-10-25 17:14:45
4381,179561,3,2011-10-25 19:24:30
4382,179561,3,2011-10-25 22:03:58
4383,179564,3,2011-10-25 17:23:24
4384,179567,3,2011-10-25 17:25:40
4385,179567,5,2011-10-26 4:15:44
4386,179567,5,2011-11-02 2:06:17
4387,179573,3,2011-10-25 17:29:56
4388,179573,5,2011-11-02 0:25:32
4389,179573,6,2011-11-10 21:58:34
4390,179573,6,2011-11-10 22:49:35
4391,179576,3,2011-10-25 17:33:33
4392,179579,3,2011-10-25 17:35:54
4393,179579,5,2011-10-26 1:23:37
4394,179579,6,2011-11-04 21:09:21
4395,179579,4,2011-11-04 21:10:50
4396,179585,3,2011-10-25 17:36:29
4397,179585,5,2011-10-26 20:29:53
4398,179585,5,2012-01-05 18:15:24
4399,179591,1,2011-10-25 17:16:25
4400,179591,3,2011-10-25 19:26:03
4401,179591,5,2011-10-27 5:05:39
4402,179591,5,2012-01-24 18:15:14
4403,179594,1,2011-10-25 17:14:37
4404,179594,3,2011-10-25 19:22:49
4405,179594,5,2011-10-25 20:34:06
4406,179594,6,2011-11-02 18:59:54
4407,179597,1,2011-10-25 17:12:24
4408,179600,1,2011-10-25 17:11:44
4409,179603,1,2011-10-25 17:10:35
4410,179622,3,2011-10-25 17:06:30
4411,179625,3,2011-10-25 18:43:18
4412,179625,5,2011-10-25 19:01:08
4413,179625,5,2011-11-12 4:22:22
4414,179628,3,2011-10-25 19:18:00
4415,179628,5,2011-10-26 18:30:54
4416,179628,5,2011-11-26 18:15:24
4417,179631,1,2011-10-25 17:29:10
4418,179631,3,2011-10-25 21:23:00
4419,179634,1,2011-10-25 18:02:15
4420,179637,3,2011-10-25 17:40:21
4421,179637,5,2011-10-25 17:41:16
4422,179637,6,2011-10-25 17:47:55
4423,179637,6,2011-10-25 18:47:09
4424,179640,3,2011-10-25 18:19:03
4425,179640,3,2011-10-25 18:19:29
4426,179643,3,2011-10-25 21:36:43
4427,179643,5,2011-10-25 21:55:13
4428,179643,6,2011-11-03 21:56:48
4429,179646,3,2011-10-25 21:48:16
4430,179646,5,2011-10-25 21:50:55
4431,179646,6,2011-11-03 22:25:19
4432,179646,4,2011-11-04 3:12:14
4433,179646,6,2011-11-04 20:37:53
4434,179646,4,2011-11-04 20:40:04
4435,179649,1,2011-10-25 19:00:09
4436,179649,1,2011-10-25 19:31:44
4437,179652,3,2011-10-25 18:53:33
4438,179652,5,2011-11-02 0:29:24
4439,179652,6,2011-11-15 23:34:24
4440,179652,4,2011-11-15 23:41:34
4441,179652,6,2011-11-21 22:33:53
4442,179655,1,2011-10-25 19:27:20
4443,179661,1,2011-10-25 19:29:14
4444,179664,1,2011-10-25 19:59:06
4445,179667,1,2011-10-25 20:03:06
4446,179667,3,2011-10-25 22:07:14
4447,179667,5,2011-10-26 23:32:20
4448,179670,1,2011-10-25 21:10:31
4449,179670,3,2011-10-25 22:51:47
4450,179670,3,2011-11-25 18:15:08
4451,179673,1,2011-10-25 21:14:57
4452,179673,3,2011-10-25 21:22:18
4453,179673,5,2011-11-02 0:36:39
4454,179673,6,2011-11-14 21:50:16
4455,179673,2,2011-11-14 21:51:24
4456,179673,6,2011-11-14 22:20:33
4457,179673,4,2011-11-15 0:15:50
4458,179676,3,2011-10-25 21:48:21
4459,179676,5,2011-10-31 19:36:36
4460,179676,6,2011-11-03 23:20:15
4461,179676,4,2011-11-04 3:42:20
4462,179676,6,2011-11-04 22:14:58
4463,179688,1,2011-10-25 22:06:17
4464,179688,3,2011-10-25 23:36:02
4465,179688,3,2011-10-27 21:11:03
4466,179691,1,2011-10-25 23:32:29
4467,179691,3,2011-10-25 23:48:33
4468,179691,5,2011-11-03 4:26:21
4469,179691,6,2011-11-22 3:53:10
4470,179691,4,2011-11-22 5:41:11
4471,179691,6,2011-11-22 20:52:57
4472,179694,3,2011-10-25 22:29:23
4473,179694,5,2011-11-02 1:11:41
4474,179694,6,2011-11-19 1:48:05
4475,179694,4,2011-11-19 5:21:14
4476,179694,6,2011-11-22 19:06:31
4477,179697,3,2011-10-25 22:40:17
4478,179697,5,2011-11-02 1:09:55
4479,179697,5,2011-11-25 18:15:17
4480,179700,3,2011-10-25 22:38:47
4481,179700,3,2011-10-28 23:23:34
4482,179703,3,2011-10-25 22:51:47
4483,179703,5,2011-10-25 23:00:22
4484,179703,5,2011-11-02 1:13:18
4485,179709,3,2011-10-25 23:08:06
4486,179709,5,2011-11-02 1:17:18
4487,179709,5,2011-12-19 18:15:23
4488,179712,1,2011-10-25 23:19:45
4489,179712,3,2011-10-25 23:31:39
4490,179712,3,2011-10-25 23:32:06
4491,179718,1,2011-10-25 23:33:17
4492,179718,3,2011-10-26 0:03:39
4493,179718,5,2011-10-31 20:20:41
4494,179718,6,2011-11-03 23:07:34
4495,179721,3,2011-10-25 23:46:06
4496,179721,5,2011-10-31 19:12:11
4497,179721,6,2011-10-31 20:02:27
4498,179721,6,2011-11-02 1:45:15
4499,179724,3,2011-10-25 23:52:21
4500,179724,3,2011-10-25 23:54:17
4501,179727,3,2011-10-25 23:51:28
4502,179727,5,2011-11-02 1:20:17
4503,179727,5,2011-12-25 0:00:38
4504,179730,3,2011-10-26 0:06:10
4505,179730,5,2011-10-26 0:07:12
4506,179730,6,2011-11-02 20:38:53
4507,179730,4,2011-11-02 22:21:33
4508,179730,6,2011-11-04 17:56:47
4509,179736,3,2011-10-26 2:35:34
4510,179736,5,2011-11-02 1:36:10
4511,179736,6,2011-11-24 23:44:27
4512,179739,1,2011-10-26 0:40:19
4513,179748,1,2011-10-26 1:08:03
4514,179748,1,2011-10-26 1:16:43
4515,179751,1,2011-10-26 1:49:12
4516,179757,3,2011-10-26 3:12:35
4517,179757,5,2011-11-04 4:20:47
4518,179757,5,2011-12-11 18:15:31
4519,179760,3,2011-10-26 2:51:00
4520,179760,5,2011-10-26 3:34:17
4521,179760,5,2011-11-15 5:58:41
4522,179763,3,2011-10-26 3:19:41
4523,179763,5,2011-11-12 1:56:10
4524,179763,6,2011-11-28 18:54:22
4525,179763,6,2011-11-28 19:24:42
4526,179766,1,2011-10-26 2:25:11
4527,179766,3,2011-10-26 3:39:11
4528,179766,3,2011-10-27 4:24:23
4529,179769,3,2011-10-26 3:50:58
4530,179769,5,2011-10-31 20:32:52
4531,179769,6,2011-11-03 19:18:07
4532,179772,3,2011-10-26 4:02:26
4533,179772,5,2011-10-26 4:12:15
4534,179772,6,2011-11-10 0:01:16
4535,179781,1,2011-10-26 3:32:47
4536,179784,3,2011-10-26 3:54:38
4537,179784,5,2011-11-01 21:47:56
4538,179784,6,2011-11-03 21:23:36
4539,179784,6,2011-11-03 21:38:31
4540,179793,3,2011-10-26 4:09:04
4541,179793,3,2011-10-31 23:27:59
4542,179796,3,2011-10-26 3:58:12
4543,179796,5,2011-10-26 4:00:00
4544,179796,6,2011-11-01 20:35:51
4545,179796,4,2011-11-02 0:47:02
4546,179796,6,2011-11-02 1:06:52
4547,179799,1,2011-10-26 4:00:25
4548,179805,1,2011-10-26 4:17:14
4549,179805,3,2011-10-26 4:50:22
4550,179808,3,2011-10-26 4:27:33
4551,179808,5,2011-11-02 2:08:51
4552,179808,5,2011-11-12 22:50:36
4553,179811,1,2011-10-26 4:21:54
4554,179811,3,2011-10-26 18:06:48
4555,179811,5,2011-10-26 18:08:32
4556,179811,6,2011-11-02 23:23:47
4557,179811,4,2011-11-03 0:45:14
4558,179811,6,2011-11-08 0:45:56
4559,179817,3,2011-10-26 17:08:42
4560,179817,5,2011-10-26 19:24:53
4561,179817,6,2011-11-15 4:43:59
4562,179820,1,2011-10-26 4:34:08
4563,179820,1,2011-10-26 4:36:45
4564,179823,1,2011-10-26 4:45:17
4565,179823,3,2011-10-26 17:27:11
4566,179823,5,2011-10-26 17:29:01
4567,179823,6,2011-11-10 23:55:02
4568,179823,4,2011-11-11 1:16:33
4569,179823,6,2011-11-11 19:37:52
4570,179823,4,2011-11-11 20:36:33
4571,179823,6,2011-11-16 21:21:19
4572,179823,6,2011-11-16 21:32:57
4573,179826,1,2011-10-26 17:34:26
4574,179826,3,2011-10-26 17:42:39
4575,179826,3,2011-10-27 2:32:31
4576,179829,3,2011-10-26 17:54:30
4577,179829,5,2011-10-26 17:55:33
4578,179829,6,2011-11-10 1:31:41
4579,179829,4,2011-11-10 3:56:39
4580,179829,6,2011-11-10 23:09:28
4581,179832,1,2011-10-26 17:38:51
4582,179832,3,2011-10-26 17:49:26
4583,179832,5,2011-10-26 20:33:15
4584,179832,6,2011-11-17 17:43:40
4585,179832,4,2011-11-17 21:12:21
4586,179832,6,2011-11-19 0:54:42
4587,179832,4,2011-11-19 0:55:44
4588,179832,6,2011-11-19 1:12:27
4589,179832,6,2011-11-21 18:08:21
4590,179841,3,2011-10-26 17:37:56
4591,179841,5,2011-11-01 19:55:48
4592,179841,6,2011-11-03 23:04:18
4593,179847,3,2011-10-26 17:58:51
4594,179847,5,2011-10-27 2:32:51
4595,179847,6,2011-11-08 23:55:32
4596,179856,3,2011-10-26 17:41:33
4597,179856,5,2011-11-02 5:36:12
4598,179856,6,2011-11-05 1:04:59
4599,179856,4,2011-11-05 2:57:53
4600,179856,6,2011-11-07 22:41:24
4601,179856,4,2011-11-07 23:52:58
4602,179856,6,2011-11-08 17:44:30
4603,179856,4,2011-11-08 18:14:37
4604,179856,6,2011-11-08 21:21:07
4605,179859,3,2011-10-26 18:18:39
4606,179859,5,2011-11-02 5:31:13
4607,179859,6,2011-11-13 21:30:25
4608,179862,3,2011-10-26 18:23:34
4609,179862,5,2011-10-26 21:34:16
4610,179862,6,2011-11-28 23:06:01
4611,179865,1,2011-10-26 17:46:04
4612,179871,3,2011-10-26 18:28:48
4613,179871,5,2011-10-26 23:03:30
4614,179871,6,2011-11-17 17:44:44
4615,179871,4,2011-11-18 0:00:20
4616,179871,6,2011-11-18 20:15:58
4617,179879,3,2011-10-26 17:53:16
4618,179879,3,2011-11-25 18:15:11
4619,179882,3,2011-10-26 17:37:40
4620,179885,1,2011-10-26 17:50:14
4621,179885,3,2011-10-26 18:01:30
4622,179885,5,2011-10-27 4:14:31
4623,179885,6,2011-11-11 19:46:18
4624,179885,4,2011-11-11 19:55:21
4625,179885,6,2011-11-22 17:58:57
4626,179885,6,2011-11-22 18:16:11
4627,179888,1,2011-10-26 17:52:24
4628,179888,3,2011-10-26 18:04:15
4629,179888,3,2011-10-27 19:53:40
4630,179899,1,2011-10-26 17:54:22
4631,179899,3,2011-10-26 18:13:29
4632,179899,5,2011-11-01 20:23:37
4633,179899,6,2011-11-03 20:57:00
4634,179899,2,2011-11-03 20:57:33
4635,179899,6,2011-11-03 21:20:32
4636,179899,4,2011-11-04 0:06:07
4637,179899,6,2011-11-08 21:06:01
4638,179899,6,2011-11-08 21:26:53
4639,179902,1,2011-10-26 18:02:53
4640,179902,3,2011-10-26 18:11:03
4641,179902,5,2011-11-03 4:10:37
4642,179902,6,2011-11-08 23:58:53
4643,179902,4,2011-11-09 2:36:49
4644,179902,6,2011-11-10 20:10:52
4645,179905,3,2011-10-26 17:18:59
4646,179908,3,2011-10-26 17:04:00
4647,179908,5,2011-10-31 20:36:05
4648,179908,6,2011-11-02 16:41:04
4649,179908,6,2011-11-02 18:21:39
4650,179914,1,2011-10-26 18:17:28
4651,179914,3,2011-10-26 18:40:38
4652,179914,5,2011-10-26 19:32:57
4653,179914,6,2011-11-03 23:50:43
4654,179917,3,2011-10-26 18:27:57
4655,179917,5,2011-11-02 5:33:27
4656,179917,5,2011-11-12 3:59:38
4657,179923,1,2011-10-26 20:31:20
4658,179923,3,2011-10-26 22:31:48
4659,179926,1,2011-10-26 20:28:27
4660,179926,3,2011-10-26 22:22:19
4661,179926,3,2011-10-26 22:22:44
4662,179929,1,2011-10-26 20:33:31
4663,179929,3,2011-10-26 21:32:33
4664,179929,5,2011-10-26 22:14:54
4665,179929,6,2011-11-04 21:52:46
4666,179929,6,2011-11-05 0:52:43
4667,179932,3,2011-10-26 19:18:12
4668,179932,5,2011-11-02 5:45:07
4669,179932,6,2011-11-16 1:33:05
4670,179932,4,2011-11-16 2:39:43
4671,179932,6,2011-11-16 23:08:05
4672,179935,3,2011-10-26 19:12:11
4673,179935,5,2011-10-26 19:13:22
4674,179935,6,2011-11-01 23:55:20
4675,179935,6,2011-11-02 17:54:52
4676,179938,1,2011-10-26 20:30:58
4677,179938,3,2011-10-26 22:21:31
4678,179938,3,2011-10-28 2:01:20
4679,179941,1,2011-10-26 20:32:59
4680,179944,3,2011-10-26 19:42:07
